,GAMEID,TEAM_HOME,TEAM_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY,ODDS_HOME,PROBS_HOME,PROBS_AWAY
6300,201811060PHO,PHO,BRK,1309.5033993645743,1447.7065572408899,1295.8209172472857,1461.3890393581785,0.7664646070910823,0.4338975171165498,0.5661024828834501
6301,201811060POR,POR,MIL,1625.144176835263,1595.2364743244816,1633.8598398016627,1586.5208113580818,2.0172942762179824,0.6685772389249859,0.3314227610750141
6302,201811070CLE,CLE,OKC,1431.7706258512346,1575.4246390318249,1424.3286348429644,1582.866630040095,0.7427881506861277,0.4262067942071418,0.5737932057928582
6303,201811070ORL,ORL,DET,1368.0545282448747,1470.258968904268,1360.5059780393362,1477.8075191098064,0.9429505069886236,0.48531885068451974,0.5146811493154804
6304,201811070ATL,ATL,NYK,1359.1124879729557,1397.060397007078,1351.2283735633837,1404.9445114166501,1.3649923814389897,0.5771656569178689,0.4228343430821311
6305,201811070MIA,MIA,SAS,1494.3315904154326,1547.9479965212295,1502.1542398869874,1540.1253470496747,1.2472657154886873,0.5550147928178838,0.44498520718211615
6306,201811070IND,IND,PHI,1560.6925787993118,1570.9332738330443,1551.2503852701402,1580.3754673622159,1.601025549054117,0.6155362640079957,0.3844637359920043
6307,201811070MEM,MEM,DEN,1421.0992623358165,1612.444372083482,1428.3927359203747,1605.1508984989239,0.5644652693452695,0.36080396312121327,0.6391960368787868
6308,201811070NOP,NOP,CHI,1548.9369860657866,1357.439786201736,1551.6981953799173,1354.6785768876055,5.113791296356226,0.8364353718459456,0.16356462815405434
6309,201811070UTA,UTA,DAL,1599.7031331232085,1381.4873066368098,1602.995031589902,1378.1954081701163,5.964026523717601,0.8564049122164786,0.14359508778352137
6310,201811070SAC,SAC,TOR,1458.1924342672953,1680.9705979633177,1452.9016806411928,1686.2613515894202,0.4710365319066684,0.3202072291815482,0.6797927708184518
6311,201811070LAL,LAL,MIN,1492.6885020664631,1497.5993291638472,1497.4787945088028,1492.8090367215075,1.650908228874066,0.6227707963980574,0.37722920360194256
6312,201811080OKC,OKC,HOU,1582.866630040095,1597.5575016377252,1594.9044608720335,1585.5196708057867,1.5605325114842719,0.6094562379056352,0.39054376209436487
6313,201811080PHO,PHO,BOS,1295.8209172472857,1583.4025361325096,1292.4706774456552,1586.7527759341401,0.32437393760552385,0.2449262465795679,0.755073753420432
6314,201811080POR,POR,LAC,1633.8598398016627,1554.1507219488108,1639.4748125417466,1548.5357492087269,2.687031728590945,0.7287791172922276,0.2712208827077724
6315,201811080GSW,GSW,MIL,1625.4350943189686,1586.5208113580818,1600.0739981971185,1611.881907479932,2.124641731060652,0.6799633090541384,0.32003669094586157
6316,201811090ORL,ORL,WAS,1360.5059780393362,1422.4927474865272,1369.8651517676394,1413.133573758224,1.1885927486211123,0.5430853909983783,0.4569146090016216
6317,201811090PHI,PHI,CHA,1580.3754673622159,1527.6262910962337,1582.7253753232503,1525.2763831351992,2.300768594727934,0.6970402585636497,0.30295974143635024
6318,201811090ATL,ATL,DET,1351.2283735633837,1477.8075191098064,1340.2156634324626,1488.8202292407275,0.8195059972369294,0.4504002726462112,0.5495997273537888
6319,201811090MIA,MIA,IND,1502.1542398869874,1551.2503852701402,1492.3447029928832,1561.0599221642444,1.2801463920511058,0.5614316679463506,0.4385683320536494
6320,201811090DEN,DEN,BRK,1605.1508984989239,1461.3890393581785,1596.4665875586686,1470.0733502984338,3.885121882386292,0.7952968167272177,0.20470318327278222
6321,201811090UTA,UTA,BOS,1602.995031589902,1586.7527759341401,1609.252506425707,1580.4953010983352,1.864685695036063,0.6509215647172731,0.349078435282727
6322,201811090SAC,SAC,MIN,1452.9016806411928,1492.8090367215075,1462.5834197272566,1483.1272976354437,1.3496824780750898,0.5744105812887444,0.4255894187112556
6323,201811100TOR,TOR,NYK,1686.2613515894202,1404.9445114166501,1688.6581188697185,1402.5477441363519,8.576144708658811,0.8955738420393967,0.10442615796060324
6324,201811100LAC,LAC,MIL,1548.5357492087269,1611.881907479932,1553.2067302380028,1607.210926450656,1.1793279850509288,0.5411429546816786,0.45885704531832133
6325,201811100NOP,NOP,PHO,1551.6981953799173,1292.4706774456552,1554.8709215430479,1289.2979512825245,7.552118482510096,0.8830699081116455,0.11693009188835445
6326,201811100CHI,CHI,CLE,1354.6785768876055,1424.3286348429644,1358.6840199949725,1420.3231917355974,1.1372995180634458,0.5321198589395297,0.4678801410604702
6327,201811100MEM,MEM,PHI,1428.3927359203747,1582.7253753232503,1438.780633485295,1572.33747775833,0.6985032023120465,0.41124632638974473,0.5887536736102552
6328,201811100MIA,MIA,WAS,1492.3447029928832,1413.133573758224,1480.3206170453075,1425.1576597057997,2.679339971301762,0.7282121228807794,0.27178787711922064
6329,201811100GSW,GSW,BRK,1600.0739981971185,1470.0733502984338,1605.6236055026732,1464.523742992879,3.589232732844121,0.7820986517325169,0.2179013482674831
6330,201811100SAS,SAS,HOU,1540.1253470496747,1585.5196708057867,1547.691080770028,1577.9539370854334,1.3077182680295247,0.5666715413862615,0.4333284586137384
6331,201811100DAL,DAL,OKC,1378.1954081701163,1594.9044608720335,1400.0898713187346,1573.0099977234152,0.4877837950254768,0.32785932785154714,0.6721406721484529
6332,201811100SAC,SAC,LAL,1462.5834197272566,1497.4787945088028,1447.3520167672093,1512.71019746885,1.3891897269522961,0.5814480580093476,0.4185519419906523
6333,201811110DET,DET,CHA,1488.8202292407275,1525.2763831351992,1477.1383711310896,1536.9582412448372,1.3767643609058366,0.5792599315066815,0.42074006849331846
6334,201811110HOU,HOU,IND,1577.9539370854334,1561.0599221642444,1585.9499444236224,1553.0639148260555,1.8716948151769262,0.6517735816790163,0.3482264183209836
6335,201811110NYK,NYK,ORL,1402.5477441363519,1369.8651517676394,1375.331274032709,1397.0816218712823,2.049776363779328,0.6721071053351646,0.32789289466483545
6336,201811110DEN,DEN,MIL,1596.4665875586686,1607.210926450656,1586.2095759089254,1617.4679381003991,1.5963905665479052,0.6148499332557756,0.38515006674422425
6337,201811110POR,POR,BOS,1639.4748125417466,1580.4953010983352,1643.8380528755208,1576.132060764561,2.3847825137830165,0.7045600430964334,0.29543995690356656
6338,201811110LAL,LAL,ATL,1512.71019746885,1340.2156634324626,1513.982345102982,1338.9435157983307,4.583912669737044,0.8209141046528774,0.17908589534712255
6339,201811120WAS,WAS,ORL,1425.1576597057997,1397.0816218712823,1431.0852025224865,1391.1540790545955,1.9961358503261861,0.666236762965494,0.33376323703450594
6340,201811120MIA,MIA,PHI,1480.3206170453075,1572.33747775833,1470.6551157616825,1582.0029790419549,0.9999029466438252,0.4999757354834799,0.50002426451652
6341,201811120TOR,TOR,NOP,1688.6581188697185,1554.8709215430479,1663.915743622726,1579.6132967900403,3.668326585707892,0.7857904793847316,0.21420952061526832
6342,201811120CHI,CHI,DAL,1358.6840199949725,1400.0898713187346,1350.8872969837855,1407.8865943299215,1.3380901436020953,0.5723004937442722,0.42769950625572783
6343,201811120MEM,MEM,UTA,1438.780633485295,1609.252506425707,1432.5654201371976,1615.4677197738044,0.6365321115061229,0.3889518005976147,0.6110481994023852
6344,201811120MIN,MIN,BRK,1483.1272976354437,1464.523742992879,1488.8634963396087,1458.7875442887141,1.8902049084805412,0.6540037707825612,0.3459962292174388
6345,201811120OKC,OKC,PHO,1573.0099977234152,1289.2979512825245,1575.4726418439923,1286.8353071619474,8.695210818712507,0.8968562913485159,0.10314370865148416
6346,201811120SAC,SAC,SAS,1447.3520167672093,1547.691080770028,1455.1872099944646,1539.8558875427727,0.9531304404819327,0.4880014261857231,0.5119985738142769
6347,201811120LAC,LAC,GSW,1553.2067302380028,1605.6236055026732,1559.7188696772894,1599.1114660633866,1.255907956569029,0.5567195030772077,0.4432804969227923
6348,201811130CLE,CLE,CHA,1420.3231917355974,1536.9582412448372,1442.3156099285784,1514.9658230518562,0.8677854741952913,0.4646066082986132,0.5353933917013867
6349,201811130DEN,DEN,HOU,1586.2095759089254,1585.9499444236224,1573.1366467580535,1599.0228735744943,1.7007836753788432,0.6297370984887458,0.3702629015112543
6350,201811130GSW,GSW,ATL,1599.1114660633866,1338.9435157983307,1600.732167294995,1337.3228145667224,7.593113220411596,0.883627740686035,0.1163722593139651
6351,201811140ORL,ORL,PHI,1391.1540790545955,1582.0029790419549,1401.7607450244343,1571.396313072116,0.5660799202315977,0.3614629834139522,0.6385370165860477
6352,201811140WAS,WAS,CLE,1431.0852025224865,1442.3156099285784,1445.5847998989493,1427.8160125521156,1.591930052658808,0.6141871193729949,0.3858128806270052
6353,201811140BOS,BOS,CHI,1576.132060764561,1350.8872969837855,1581.146032585784,1345.8733251625624,6.21029041020372,0.861309331093677,0.138690668906323
6354,201811140BRK,BRK,MIA,1458.7875442887141,1470.6551157616825,1443.8992001654408,1485.5434598849558,1.5861018486831153,0.6133176268718047,0.38668237312819526
6355,201811140TOR,TOR,DET,1663.915743622726,1477.1383711310896,1654.4553137138198,1486.5988010399958,4.976722567514549,0.8326842197033992,0.1673157802966008
6356,201811140MIL,MIL,MEM,1617.4679381003991,1432.5654201371976,1606.5609972526722,1443.4723609849245,4.923299940009115,0.8311751877960005,0.16882481220399942
6357,201811140MIN,MIN,NOP,1488.8634963396087,1579.6132967900403,1497.9021971108614,1570.5745960187876,1.0072226857909827,0.5017991740134544,0.4982008259865455
6358,201811140OKC,OKC,NYK,1575.4726418439923,1375.331274032709,1580.6574866225733,1370.146429254128,5.3746899918895386,0.8431296264959879,0.15687037350401214
6359,201811140DAL,DAL,UTA,1407.8865943299215,1615.4677197738044,1458.4810300903177,1564.8732840134085,0.5140995058083889,0.33954142633043616,0.6604585736695637
6360,201811140PHO,PHO,SAS,1286.8353071619474,1539.8558875427727,1316.263212549844,1510.4279821548762,0.39577517449602906,0.28355223801636337,0.7164477619836368
6361,201811140LAL,LAL,POR,1513.982345102982,1643.8380528755208,1526.0234566970828,1631.79694128142,0.8041938185521152,0.44573582410202994,0.5542641758979702
6362,201811150HOU,HOU,GSW,1599.0228735744943,1600.732167294995,1611.680009795835,1588.0750310736541,1.6816157476643792,0.6270904953959286,0.3729095046040713
6363,201811150DEN,DEN,ATL,1573.1366467580535,1337.3228145667224,1579.6694844744763,1330.7899768502996,6.599857832054186,0.8684185912291326,0.1315814087708674
6364,201811150LAC,LAC,SAS,1559.7188696772894,1510.4279821548762,1563.8783345351728,1506.2685172969927,2.2554189175771806,0.6928198719370219,0.3071801280629781
6365,201811160BOS,BOS,TOR,1581.146032585784,1654.4553137138198,1589.6026151766696,1645.9987311229343,1.113593781710374,0.5268721886611653,0.4731278113388347
6366,201811160IND,IND,MIA,1553.0639148260555,1485.5434598849558,1557.9792395759607,1480.6281351350506,2.5049619728873473,0.7146901998550895,0.2853098001449104
6367,201811160PHI,PHI,UTA,1571.396313072116,1564.8732840134085,1576.9641454773705,1559.305451608154,1.7632243413054216,0.6381039407290495,0.3618960592709505
6368,201811160WAS,WAS,BRK,1445.5847998989493,1443.8992001654408,1431.655380301676,1457.8286197627142,1.7148020709562493,0.6316490212313104,0.3683509787686896
6369,201811160MEM,MEM,SAC,1443.4723609849245,1455.1872099944646,1450.5565867859978,1448.1029841933914,1.5874968692368903,0.6135261024316053,0.3864738975683948
6370,201811160MIN,MIN,POR,1497.9021971108614,1631.79694128142,1515.5367788786634,1614.162359513618,0.7857115540356601,0.43999914334427254,0.5600008566557275
6371,201811160NOP,NOP,NYK,1570.5745960187876,1370.146429254128,1572.4747589454005,1368.246266327515,5.383570651558388,0.8433478605338416,0.15665213946615836
6372,201811160MIL,MIL,CHI,1606.5609972526722,1345.8733251625624,1609.5972880936595,1342.8370343215752,7.6158640030987526,0.8839350296568814,0.11606497034311862
6373,201811170BRK,BRK,LAC,1457.8286197627142,1563.8783345351728,1449.797610118428,1571.909344179459,0.9223074423000032,0.4797918491105046,0.5202081508894953
6374,201811170CHO,CHA,PHI,1514.9658230518562,1576.9641454773705,1509.1805829331433,1582.7493855960834,1.1885137047336625,0.5430688883341044,0.4569311116658956
6375,201811170IND,IND,ATL,1557.9792395759607,1330.7899768502996,1560.089877391436,1328.6793390348244,6.2801954053000495,0.8626410495421605,0.13735895045783944
6376,201811170NOP,NOP,DEN,1572.4747589454005,1579.6694844744763,1580.414067525448,1571.7301758944288,1.6293455025580161,0.619677216620209,0.380322783379791
6377,201811170ORL,ORL,LAL,1401.7607450244343,1526.0234566970828,1416.6257931796301,1511.158408541887,0.8305068537596557,0.45370321998734275,0.5462967800126572
6378,201811170BOS,BOS,UTA,1589.6026151766696,1559.305451608154,1573.6448615752774,1575.2632052095462,2.02182195814699,0.6690738190898547,0.3309261809101452
6379,201811170CHI,CHI,TOR,1342.8370343215752,1645.9987311229343,1333.0743669880808,1655.7613984564287,0.29654851800458487,0.2287214970257952,0.7712785029742047
6380,201811170HOU,HOU,SAC,1611.680009795835,1448.1029841933914,1617.0902823135332,1442.6927116756933,4.354542804985463,0.813242691968224,0.186757308031776
6381,201811170DAL,DAL,GSW,1458.4810300903177,1588.0750310736541,1465.390573943869,1581.165487220103,0.805406253906311,0.4461080447481969,0.5538919552518031
6382,201811170PHO,PHO,OKC,1316.263212549844,1580.6574866225733,1311.630145267342,1585.2905539050753,0.370692940023437,0.2704419999544892,0.7295580000455109
6383,201811180MIN,MIN,MEM,1515.5367788786634,1450.5565867859978,1497.1398403976048,1468.9535252670564,2.4685986106527906,0.7116991291731505,0.2883008708268496
6384,201811180MIA,MIA,LAL,1480.6281351350506,1511.158408541887,1464.501753479027,1527.2847901979105,1.4245389112528806,0.5875504429486553,0.4124495570513447
6385,201811180ORL,ORL,NYK,1416.6257931796301,1368.246266327515,1424.2607500812712,1360.611309425874,2.2436174913444056,0.6917022421205643,0.30829775787943564
6386,201811180WAS,WAS,POR,1431.655380301676,1614.162359513618,1424.9069774882867,1620.9107623270072,0.5939262931865018,0.37261841763031117,0.6273815823696888
6387,201811180SAS,SAS,GSW,1506.2685172969927,1581.165487220103,1518.037557172564,1569.3964473445317,1.1034624910564583,0.52459337675294,0.47540662324705996
6388,201811190CHO,CHA,BOS,1509.1805829331433,1573.6448615752774,1516.0137795657,1566.8116649427209,1.1717617128574453,0.5395443275016241,0.46045567249837605
6389,201811190DET,DET,CLE,1486.5988010399958,1427.8160125521156,1492.8179259542087,1421.5968876379027,2.3820834469652232,0.7043242676648591,0.2956757323351409
6390,201811190IND,IND,UTA,1560.089877391436,1575.2632052095462,1576.1361491846908,1559.2169334162913,1.556204548896284,0.6087950002155426,0.3912049997844575
6391,201811190PHI,PHI,PHO,1582.7493855960834,1311.630145267342,1584.0221776703554,1310.35735319307,8.087198459736257,0.8899550830290742,0.11004491697092565
6392,201811190ATL,ATL,LAC,1328.6793390348244,1571.909344179459,1324.1929792087983,1576.395704005485,0.41872123587554355,0.29513989449600064,0.7048601055039994
6393,201811190MEM,MEM,DAL,1468.9535252670564,1465.390573943869,1476.524968035261,1457.8191311756643,1.733434269968964,0.6341598512221206,0.36584014877787946
6394,201811190MIL,MIL,DEN,1609.5972880936595,1571.7301758944288,1614.4209831760331,1566.9064808120552,2.11187291571539,0.678650116156781,0.321349883843219
6395,201811190NOP,NOP,SAS,1580.414067525448,1518.037557172564,1587.5532412982473,1510.8983833997647,2.431875155301483,0.7086141089791036,0.29138589102089646
6396,201811190SAC,SAC,OKC,1442.6927116756933,1585.2905539050753,1450.8637995637448,1577.1194660170238,0.7473179166637429,0.42769430195659014,0.5723056980434098
6397,201811200ORL,ORL,TOR,1424.2607500812712,1655.7613984564287,1421.7381878520769,1658.283960685623,0.4479694308840287,0.3093776852806416,0.6906223147193584
6398,201811200WAS,WAS,LAC,1424.9069774882867,1576.395704005485,1436.103157720391,1565.1995237733806,0.7100324276812512,0.4152157679512734,0.5847842320487265
6399,201811200MIA,MIA,BRK,1464.501753479027,1449.797610118428,1449.2203496909121,1465.079013906543,1.848248482960652,0.6489070367341911,0.3510929632658088
6400,201811200NYK,NYK,POR,1360.611309425874,1620.9107623270072,1357.7311741643082,1623.790897588573,0.3795345943767751,0.275117852008804,0.724882147991196
6401,201811210CHO,CHA,IND,1516.0137795657,1576.1361491846908,1530.5499297005526,1561.599999049838,1.2014178383445748,0.5457472985900843,0.4542527014099156
6402,201811210PHI,PHI,NOP,1584.0221776703554,1587.5532412982473,1587.0651582327864,1584.5102607358162,1.66407287283085,0.6246348926118535,0.3753651073881465
6403,201811210ATL,ATL,TOR,1324.1929792087983,1658.283960685623,1319.7813837099432,1662.6955561844782,0.24818329508132256,0.19883561657917617,0.8011643834208237
6404,201811210BOS,BOS,NYK,1566.8116649427209,1357.7311741643082,1548.2805885136934,1376.2622505933357,5.658498784669773,0.8498159972181185,0.15018400278188154
6405,201811210CHI,CHI,PHO,1333.0743669880808,1310.35735319307,1339.1498300059957,1304.281890175155,1.935497142540998,0.6593421994836659,0.34065780051633404
6406,201811210CLE,CLE,LAL,1421.5968876379027,1527.2847901979105,1415.9951775124346,1532.8865003233786,0.9242303878013007,0.48031170989735894,0.5196882901026412
6407,201811210HOU,HOU,DET,1617.0902823135332,1492.8179259542087,1619.0554589429084,1490.8527493248334,3.472808940547385,0.7764268464644906,0.2235731535355095
6408,201811210MIL,MIL,POR,1614.4209831760331,1623.790897588573,1636.4480566501409,1601.7638241144653,1.609071023239422,0.6167218174235823,0.3832781825764176
6409,201811210MIN,MIN,DEN,1497.1398403976048,1566.9064808120552,1492.2709423739736,1571.7753788356863,1.1365365294719214,0.5319527720655608,0.46804722793443915
